trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
742,False,"{'a': 0.5, 'e': 0.008095070360852089}",20,11,16.323002337740395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.008042623041951117}",35,18,29.2445920980774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.007990515525070052}",20,13,13.359057544594517,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.007938745608658553}",30,22,16.922003978204195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.007887311105429952}",25,12,24.384369565293426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.007836209842268828}",35,19,28.531580543639933,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.007785439660139226}",30,20,21.96852409603514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.0077349984139933915}",25,11,25.90281859386084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.007684883972681171}",25,15,21.91858448560005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.007635094218859963}",20,0,34.45570540218637,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
752,False,"{'a': 0.5, 'e': 0.007585627048905265}",25,13,27.39058219400871,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.007536480372821786}",30,16,26.482826788137192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.0074876521141551515}",30,20,21.07512661795394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.007439140209904168}",20,12,13.33898567639669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.007390942610433666}",20,6,26.192082686289798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.007343057279387897}",25,11,27.68304490375492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.007295482193604502}",35,26,20.798419373588818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.007248215343029029}",25,14,17.830650541868703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.007201254730630011}",30,20,18.070805203368373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.007154598372314587}",25,11,29.21607446171415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.007108244296844679}",20,13,13.990751147145533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.007062190545753702}",20,10,16.120604515129944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.007016435173263823}",20,11,14.01695154246253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.006970976246203741}",30,20,19.70144334907823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.006925811843927037}",25,17,16.379054540896075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.0068809400582309915}",20,10,19.147548783852812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.006836358993275983}",20,3,30.188366297047004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.006792066765505386}",25,14,21.05365086471809,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.006748061503565988}",30,21,15.240702966636515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.006704341348228927}",25,12,21.112865432441726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.006660904452311135}",25,0,42.80083764187247,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.5, 'e': 0.0066177489805973}",30,20,18.644932822755973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.00657487310976232}",30,22,14.054701321942149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.006532275028294276}",25,19,12.239080991801554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.006489952936417889}",20,10,16.318567724179303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.006447905046018481}",25,12,25.773908339113525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.006406129580566428}",20,8,20.705571889813207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.0063646247750421}",20,6,25.104261787736917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.006323388875861291}",20,6,21.624134649514122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.006282420140801125}",30,10,38.272626063626305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.006241716838926451}",30,17,25.95418743917399,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.006201277250516707}",25,8,31.151972126629747,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.0061610996669932755}",25,8,31.1249324446051,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.006121182390847271}",25,11,27.356958209987745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.006081523735567839}",20,16,9.642769540881826,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.006042122025570896}",25,13,22.334308669094252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.00600297559612833}",35,24,19.747136605924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.005964082793297676}",20,15,10.731180799947307,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.005925441973852228}",25,13,21.51427049581698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.005887051505211617}",30,13,28.89768178223512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.005848909765372833}",30,15,24.308712971029372,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.005811015142841692}",25,12,25.458409343944293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.005773366036564757}",20,6,20.48643804071885,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.005735960855861685}",20,16,7.198352581973219,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.005698798020358029}",20,13,13.21498842364783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.00566187595991846}",20,9,18.99311916465424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.005625193114580433}",20,15,10.388141969470077,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.005588747934488275}",20,12,18.125900353443203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.005552538879827705}",25,15,18.68589149735976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.005516564420760773}",20,12,13.50025634010406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.005480823037361242}",30,8,35.87426001837864,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.005445313219550342}",20,11,15.40507668719611,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.005410033467032988}",25,16,16.341762213139102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.005374982289234387}",20,10,17.12103655394798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.0053401582052370646}",20,7,26.134900030104433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.005305559743718291}",30,21,15.681782020519535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.00527118544288792}",30,14,28.72779107449016,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.005237033850426628}",20,16,6.549248588685209,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.005203103523424554}",30,21,17.35776678597452,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.005169393028320335}",20,6,25.390712846180648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.005135900940840537}",20,9,6.619995888928253,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.005102625845939484}",20,13,14.082314155722946,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.005069566337739463}",20,3,26.20260003325285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.005036721019471339}",25,6,30.474352645411777,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.005004088503415526}",25,9,29.816597299526872,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.004971667410843368}",25,0,37.34696180152734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.5, 'e': 0.00493945637195888}",30,8,35.158132490150976,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.004907454025840875}",20,10,16.87436791733919,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.0048756590203854755}",20,13,12.110854323323277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.004844070012248968}",20,11,14.797418659059074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.0048126856667910604}",30,12,33.48526705471332,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.004781504658018487}",30,12,33.50834932198152,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.00475052566852899}",25,17,12.783803416596655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.004719747389455655}",30,15,26.77065563251664,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.004689168520411612}",20,14,9.851944334633787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.004658787769435096}",25,16,17.080355418769003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.004628603852934858}",30,12,33.473133990148746,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.004598615495635937}",25,20,8.09311064741808,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.0045688214305257754}",20,12,17.393743860505165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.0045392203988006904}",25,13,23.331698610115097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.004509811149812688}",20,9,21.757982943829937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.0044805924410166245}",30,15,26.947675718659227,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.004451563037917707}",20,5,27.836986508140296,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.004422721714019334}",25,13,17.252160640392265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.004394067250771284}",25,4,40.67706338710825,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.004365598437518215}",20,12,15.332065630815674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.0043373140714485425}",20,14,10.438989090507148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.004309212957543587}",30,17,27.561419859536123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.004281293908527106}",25,14,21.828175387404062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.004253555744815127}",30,20,19.028473817511944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.004225997294466106}",30,19,22.2361955965116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.004198617393131415}",25,18,13.825617042179315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.004171414884006152}",25,15,20.74022069414088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.004144388617780258}",25,16,17.879149026903608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.004117537452589966}",20,5,22.96500492776553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.004090860253969552}",25,16,20.346617146723126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.004064355894803405}",20,10,16.988206718123656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.0040380232552784095}",20,8,18.62744084517771,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.004011861222836627}",20,2,29.564976780480155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.003985868692128295}",20,6,24.053327162963313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.003960044564965125}",30,21,18.427434005907095,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.003934387750273903}",25,16,19.06445719637884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.003908897164050392}",20,2,28.62937647798729,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.003883571729313528}",25,8,34.55187199471504,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.0038584103760599332}",25,17,11.20358054546605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.003833412041218687}",30,22,13.910850117589739,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.003808575668606422}",20,9,19.06654652999144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.003783900208882703}",30,19,23.50926573326333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.0037593846195056843}",20,10,24.24692705568936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.0037350278646880687}",20,10,20.264766545267207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.0037108289153533415}",25,14,22.46049847485228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.0036867867490922943}",20,16,7.170039162059515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.0036629003501198257}",20,10,20.084082920359613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.003639168709232026}",20,1,30.14766053174012,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.003615590823763537}",30,6,39.940860453222655,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.003592165697545191}",30,21,15.963024661358956,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.0035688923408619204}",20,8,24.082839767037704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.003545769770410943}",30,16,28.81480557061431,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.0035227970092602183}",25,16,16.23096640941732,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.00349997308680717}",20,5,28.63419307297774,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.0034772970387376787}",20,10,19.13532567846371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.0034547679069853385}",20,0,33.69385421793458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.5, 'e': 0.0034323847396909865}",25,18,14.991294002493408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.0034101465911624725}",20,13,12.848990302339232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.003388052521834713}",25,11,27.62058574195115,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.003366101598229992}",35,22,25.53652902305516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.0033442928929185217}",20,15,8.89650204999963,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.0033226254844792593}",30,20,20.28972578236552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.0033010984574609746}",20,11,19.748786125230765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.003279710902343574}",20,12,12.89501898708751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.003258461915499672}",25,15,18.150447359382582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.003237350599156414}",20,8,19.677686159654904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.0032163760613575436}",25,11,25.71855950047042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.003195537415925719}",35,21,28.581945894088065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.0031748337824250706}",25,16,19.546526624449548,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.0031542642861240033}",25,14,20.83919109286067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.003133828057958239}",25,20,9.580949095088084,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.003113524234494097}",20,5,30.118468426701334,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.0030933519578920164}",20,15,10.459575407287153,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.0030733103758703063}",30,20,19.63762559665253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.0030533986416691515}",30,12,32.38639555380875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.003033615914014817}",20,4,27.4152609380547,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.0030139613570841156}",25,11,24.66673574477412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.002994434140469095}",20,11,16.289231850094176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.002975033439141947}",20,12,13.456972262850424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.002955758433420155}",20,14,10.684233503414214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.0029366083089318604}",20,12,17.2853924259106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.0029175822565814546}",30,15,27.19319524899669,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.0028986794725153952}",20,15,7.3287276373997345,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.002879899158088244}",20,16,6.098010489523023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.0028612405198289227}",20,16,7.714656749770377,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.002842702769407189}",30,18,25.08041986517701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.0028242851236003302}",35,19,34.21144225246936,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.0028059868042600716}",35,16,18.455138541129354,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.002787807038279698}",20,16,8.550253681873823,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.0027697450575613937}",25,13,25.046452150882317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.002751800098983786}",25,14,20.29288816866014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.002733971404369703}",25,18,12.10693017130889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.00271625822045415}",25,13,10.761524875296946,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.0026986597988524694}",25,10,26.390782349939222,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.0026811753960287307}",30,20,18.842401614054722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.0026638042732643136}",30,6,44.64616742758295,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.002646545696626697}",20,16,6.372623157679985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.0026293989369384507}",25,19,12.190761018865974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.002612363269746428}",30,22,15.484989736745735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.0025954379752911546}",20,0,34.36781965703709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.002578622338476423}",20,13,11.663283557486015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.0025619156488390763}",25,18,13.16451252567944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.0025453172005189917}",20,9,21.062373954106416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.0025288262922292587}",20,14,11.862561002114418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.002512442227226549}",20,9,20.76466046207975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
